,Unnamed: 0.1,Unnamed: 0,Region,Country,State,City,Month,Day,Year,AvgTemperature
4081,8464,2049873,North America,US,Massachusetts,Boston,3,5,2018,36.8
4082,8465,2049874,North America,US,Massachusetts,Boston,3,6,2018,36.2
4083,8466,2049875,North America,US,Massachusetts,Boston,3,7,2018,36.3
4084,8467,2049876,North America,US,Massachusetts,Boston,3,8,2018,33.6
4085,8468,2049877,North America,US,Massachusetts,Boston,3,9,2018,33.7
4086,8469,2049878,North America,US,Massachusetts,Boston,3,10,2018,35.7
4087,8470,2049879,North America,US,Massachusetts,Boston,3,11,2018,36.8
4088,8471,2049880,North America,US,Massachusetts,Boston,3,12,2018,36.9
4089,8472,2049881,North America,US,Massachusetts,Boston,3,13,2018,33.2
4090,8473,2049882,North America,US,Massachusetts,Boston,3,14,2018,33.3
4091,8474,2049883,North America,US,Massachusetts,Boston,3,15,2018,36.3
4092,8475,2049884,North America,US,Massachusetts,Boston,3,16,2018,34.6
4093,8476,2049885,North America,US,Massachusetts,Boston,3,17,2018,31.1
4094,8477,2049886,North America,US,Massachusetts,Boston,3,18,2018,23.2
4095,8478,2049887,North America,US,Massachusetts,Boston,3,19,2018,27.6
4096,8479,2049888,North America,US,Massachusetts,Boston,3,20,2018,31.3
4097,8480,2049889,North America,US,Massachusetts,Boston,3,21,2018,33.3
4098,8481,2049890,North America,US,Massachusetts,Boston,3,22,2018,36.0
4099,8482,2049891,North America,US,Massachusetts,Boston,3,23,2018,37.7
4100,8483,2049892,North America,US,Massachusetts,Boston,3,24,2018,39.8
4101,8484,2049893,North America,US,Massachusetts,Boston,3,25,2018,35.8
4102,8485,2049894,North America,US,Massachusetts,Boston,3,26,2018,34.5
4103,8486,2049895,North America,US,Massachusetts,Boston,3,27,2018,35.4
4104,8487,2049896,North America,US,Massachusetts,Boston,3,28,2018,41.4
4105,8488,2049897,North America,US,Massachusetts,Boston,3,29,2018,42.9
4106,8489,2049898,North America,US,Massachusetts,Boston,3,30,2018,51.6
4107,8490,2049899,North America,US,Massachusetts,Boston,3,31,2018,46.7
4108,8491,2049900,North America,US,Massachusetts,Boston,4,1,2018,47.9
4109,8492,2049901,North America,US,Massachusetts,Boston,4,2,2018,37.1
4110,8493,2049902,North America,US,Massachusetts,Boston,4,3,2018,37.9
4111,8494,2049903,North America,US,Massachusetts,Boston,4,4,2018,44.5
4112,8495,2049904,North America,US,Massachusetts,Boston,4,5,2018,38.4
4113,8496,2049905,North America,US,Massachusetts,Boston,4,6,2018,34.3
4114,8497,2049906,North America,US,Massachusetts,Boston,4,7,2018,41.0
4115,8498,2049907,North America,US,Massachusetts,Boston,4,8,2018,36.7
4116,8499,2049908,North America,US,Massachusetts,Boston,4,9,2018,36.6
4117,8500,2049909,North America,US,Massachusetts,Boston,4,10,2018,38.3
4118,8501,2049910,North America,US,Massachusetts,Boston,4,11,2018,37.4
4119,8502,2049911,North America,US,Massachusetts,Boston,4,12,2018,43.1
4120,8503,2049912,North America,US,Massachusetts,Boston,4,13,2018,54.8
4121,8504,2049913,North America,US,Massachusetts,Boston,4,14,2018,46.7
4122,8505,2049914,North America,US,Massachusetts,Boston,4,15,2018,36.2
4123,8506,2049915,North America,US,Massachusetts,Boston,4,16,2018,39.5
4124,8507,2049916,North America,US,Massachusetts,Boston,4,17,2018,46.8
4125,8508,2049917,North America,US,Massachusetts,Boston,4,18,2018,41.8
4126,8509,2049918,North America,US,Massachusetts,Boston,4,19,2018,42.0
4127,8510,2049919,North America,US,Massachusetts,Boston,4,20,2018,43.5
4128,8511,2049920,North America,US,Massachusetts,Boston,4,21,2018,47.3
4129,8512,2049921,North America,US,Massachusetts,Boston,4,22,2018,50.5
4130,8513,2049922,North America,US,Massachusetts,Boston,4,23,2018,50.4
4131,8514,2049923,North America,US,Massachusetts,Boston,4,24,2018,53.8
4132,8515,2049924,North America,US,Massachusetts,Boston,4,25,2018,50.4
4133,8516,2049925,North America,US,Massachusetts,Boston,4,26,2018,57.4
4134,8517,2049926,North America,US,Massachusetts,Boston,4,27,2018,52.0
4135,8518,2049927,North America,US,Massachusetts,Boston,4,28,2018,53.2
4136,8519,2049928,North America,US,Massachusetts,Boston,4,29,2018,55.0
4137,8520,2049929,North America,US,Massachusetts,Boston,4,30,2018,45.1
4138,8521,2049930,North America,US,Massachusetts,Boston,5,1,2018,51.5
4139,8522,2049931,North America,US,Massachusetts,Boston,5,2,2018,71.5
4140,8523,2049932,North America,US,Massachusetts,Boston,5,3,2018,74.0
4141,8524,2049933,North America,US,Massachusetts,Boston,5,4,2018,69.5
4142,8525,2049934,North America,US,Massachusetts,Boston,5,5,2018,68.9
4143,8526,2049935,North America,US,Massachusetts,Boston,5,6,2018,62.5
4144,8527,2049936,North America,US,Massachusetts,Boston,5,7,2018,53.5
4145,8528,2049937,North America,US,Massachusetts,Boston,5,8,2018,50.2
4146,8529,2049938,North America,US,Massachusetts,Boston,5,9,2018,54.7
4147,8530,2049939,North America,US,Massachusetts,Boston,5,10,2018,52.3
4148,8531,2049940,North America,US,Massachusetts,Boston,5,11,2018,63.2
4149,8532,2049941,North America,US,Massachusetts,Boston,5,12,2018,51.5
4150,8533,2049942,North America,US,Massachusetts,Boston,5,13,2018,50.1
4151,8534,2049943,North America,US,Massachusetts,Boston,5,14,2018,55.5
4152,8535,2049944,North America,US,Massachusetts,Boston,5,15,2018,60.0
4153,8536,2049945,North America,US,Massachusetts,Boston,5,16,2018,56.2
4154,8537,2049946,North America,US,Massachusetts,Boston,5,17,2018,58.1
4155,8538,2049947,North America,US,Massachusetts,Boston,5,18,2018,57.6
4156,8539,2049948,North America,US,Massachusetts,Boston,5,19,2018,49.9
4157,8540,2049949,North America,US,Massachusetts,Boston,5,20,2018,65.5
4158,8541,2049950,North America,US,Massachusetts,Boston,5,21,2018,66.9
4159,8542,2049951,North America,US,Massachusetts,Boston,5,22,2018,61.7
4160,8543,2049952,North America,US,Massachusetts,Boston,5,23,2018,63.2
4161,8544,2049953,North America,US,Massachusetts,Boston,5,24,2018,60.8
4162,8545,2049954,North America,US,Massachusetts,Boston,5,25,2018,69.6
4163,8546,2049955,North America,US,Massachusetts,Boston,5,26,2018,77.7
4164,8547,2049956,North America,US,Massachusetts,Boston,5,27,2018,56.7
4165,8548,2049957,North America,US,Massachusetts,Boston,5,28,2018,52.2
4166,8549,2049958,North America,US,Massachusetts,Boston,5,29,2018,56.3
4167,8550,2049959,North America,US,Massachusetts,Boston,5,30,2018,64.5
4168,8551,2049960,North America,US,Massachusetts,Boston,5,31,2018,66.3
4169,8552,2049961,North America,US,Massachusetts,Boston,6,1,2018,70.4
4170,8553,2049962,North America,US,Massachusetts,Boston,6,2,2018,73.1
4171,8554,2049963,North America,US,Massachusetts,Boston,6,3,2018,58.2
4172,8555,2049964,North America,US,Massachusetts,Boston,6,4,2018,51.8
4173,8556,2049965,North America,US,Massachusetts,Boston,6,5,2018,51.1
4174,8557,2049966,North America,US,Massachusetts,Boston,6,6,2018,56.4
4175,8558,2049967,North America,US,Massachusetts,Boston,6,7,2018,60.7
4176,8559,2049968,North America,US,Massachusetts,Boston,6,8,2018,64.9
4177,8560,2049969,North America,US,Massachusetts,Boston,6,9,2018,72.0
4178,8561,2049970,North America,US,Massachusetts,Boston,6,10,2018,67.6
4179,8562,2049971,North America,US,Massachusetts,Boston,6,11,2018,61.5
4180,8563,2049972,North America,US,Massachusetts,Boston,6,12,2018,65.3
4181,8564,2049973,North America,US,Massachusetts,Boston,6,13,2018,67.4
4182,8565,2049974,North America,US,Massachusetts,Boston,6,14,2018,72.7
4183,8566,2049975,North America,US,Massachusetts,Boston,6,15,2018,59.3
4184,8567,2049976,North America,US,Massachusetts,Boston,6,16,2018,69.9
4185,8568,2049977,North America,US,Massachusetts,Boston,6,17,2018,69.3
4186,8569,2049978,North America,US,Massachusetts,Boston,6,18,2018,74.8
4187,8570,2049979,North America,US,Massachusetts,Boston,6,19,2018,77.0
4188,8571,2049980,North America,US,Massachusetts,Boston,6,20,2018,73.1
4189,8572,2049981,North America,US,Massachusetts,Boston,6,21,2018,73.1
4190,8573,2049982,North America,US,Massachusetts,Boston,6,22,2018,66.2
4191,8574,2049983,North America,US,Massachusetts,Boston,6,23,2018,62.9
4192,8575,2049984,North America,US,Massachusetts,Boston,6,24,2018,65.3
4193,8576,2049985,North America,US,Massachusetts,Boston,6,25,2018,68.2
4194,8577,2049986,North America,US,Massachusetts,Boston,6,26,2018,66.8
4195,8578,2049987,North America,US,Massachusetts,Boston,6,27,2018,70.8
4196,8579,2049988,North America,US,Massachusetts,Boston,6,28,2018,70.5
4197,8580,2049989,North America,US,Massachusetts,Boston,6,29,2018,78.0
4198,8581,2049990,North America,US,Massachusetts,Boston,6,30,2018,81.5
4199,8582,2049991,North America,US,Massachusetts,Boston,7,1,2018,82.4
4200,8583,2049992,North America,US,Massachusetts,Boston,7,2,2018,73.0
4201,8584,2049993,North America,US,Massachusetts,Boston,7,3,2018,84.4
4202,8585,2049994,North America,US,Massachusetts,Boston,7,4,2018,84.1
4203,8586,2049995,North America,US,Massachusetts,Boston,7,5,2018,83.6
4204,8587,2049996,North America,US,Massachusetts,Boston,7,6,2018,80.9
4205,8588,2049997,North America,US,Massachusetts,Boston,7,7,2018,69.3
4206,8589,2049998,North America,US,Massachusetts,Boston,7,8,2018,70.7
4207,8590,2049999,North America,US,Massachusetts,Boston,7,9,2018,77.0
4208,8591,2050000,North America,US,Massachusetts,Boston,7,10,2018,81.1
4209,8592,2050001,North America,US,Massachusetts,Boston,7,11,2018,74.3
4210,8593,2050002,North America,US,Massachusetts,Boston,7,12,2018,70.0
4211,8594,2050003,North America,US,Massachusetts,Boston,7,13,2018,70.3
4212,8595,2050004,North America,US,Massachusetts,Boston,7,14,2018,68.8
4213,8596,2050005,North America,US,Massachusetts,Boston,7,15,2018,71.7
4214,8597,2050006,North America,US,Massachusetts,Boston,7,16,2018,70.3
4215,8598,2050007,North America,US,Massachusetts,Boston,7,17,2018,76.9
4216,8599,2050008,North America,US,Massachusetts,Boston,7,18,2018,75.8
4217,8600,2050009,North America,US,Massachusetts,Boston,7,19,2018,72.2
4218,8601,2050010,North America,US,Massachusetts,Boston,7,20,2018,72.1
4219,8602,2050011,North America,US,Massachusetts,Boston,7,21,2018,69.2
4220,8603,2050012,North America,US,Massachusetts,Boston,7,22,2018,70.7
4221,8604,2050013,North America,US,Massachusetts,Boston,7,23,2018,78.4
4222,8605,2050014,North America,US,Massachusetts,Boston,7,24,2018,80.0
4223,8606,2050015,North America,US,Massachusetts,Boston,7,25,2018,79.3
4224,8607,2050016,North America,US,Massachusetts,Boston,7,26,2018,77.6
4225,8608,2050017,North America,US,Massachusetts,Boston,7,27,2018,78.8
4226,8609,2050018,North America,US,Massachusetts,Boston,7,28,2018,79.3
4227,8610,2050019,North America,US,Massachusetts,Boston,7,29,2018,78.8
4228,8611,2050020,North America,US,Massachusetts,Boston,7,30,2018,76.2
4229,8612,2050021,North America,US,Massachusetts,Boston,7,31,2018,74.9
4230,8613,2050022,North America,US,Massachusetts,Boston,8,1,2018,74.7
4231,8614,2050023,North America,US,Massachusetts,Boston,8,2,2018,84.1
4232,8615,2050024,North America,US,Massachusetts,Boston,8,3,2018,82.5
4233,8616,2050025,North America,US,Massachusetts,Boston,8,4,2018,77.9
4234,8617,2050026,North America,US,Massachusetts,Boston,8,5,2018,77.7
4235,8618,2050027,North America,US,Massachusetts,Boston,8,6,2018,84.1
4236,8619,2050028,North America,US,Massachusetts,Boston,8,7,2018,86.4
4237,8620,2050029,North America,US,Massachusetts,Boston,8,8,2018,79.8
4238,8621,2050030,North America,US,Massachusetts,Boston,8,9,2018,79.8
4239,8622,2050031,North America,US,Massachusetts,Boston,8,10,2018,79.3
4240,8623,2050032,North America,US,Massachusetts,Boston,8,11,2018,71.3
4241,8624,2050033,North America,US,Massachusetts,Boston,8,12,2018,70.1
4242,8625,2050034,North America,US,Massachusetts,Boston,8,13,2018,69.6
4243,8626,2050035,North America,US,Massachusetts,Boston,8,14,2018,72.5
4244,8627,2050036,North America,US,Massachusetts,Boston,8,15,2018,76.6
4245,8628,2050037,North America,US,Massachusetts,Boston,8,16,2018,84.0
4246,8629,2050038,North America,US,Massachusetts,Boston,8,17,2018,75.3
4247,8630,2050039,North America,US,Massachusetts,Boston,8,18,2018,78.3
4248,8631,2050040,North America,US,Massachusetts,Boston,8,19,2018,69.8
4249,8632,2050041,North America,US,Massachusetts,Boston,8,20,2018,69.8
4250,8633,2050042,North America,US,Massachusetts,Boston,8,21,2018,68.2
4251,8634,2050043,North America,US,Massachusetts,Boston,8,22,2018,71.7
4252,8635,2050044,North America,US,Massachusetts,Boston,8,23,2018,72.8
4253,8636,2050045,North America,US,Massachusetts,Boston,8,24,2018,73.0
4254,8637,2050046,North America,US,Massachusetts,Boston,8,25,2018,74.0
4255,8638,2050047,North America,US,Massachusetts,Boston,8,26,2018,72.9
4256,8639,2050048,North America,US,Massachusetts,Boston,8,27,2018,80.5
4257,8640,2050049,North America,US,Massachusetts,Boston,8,28,2018,80.5
4258,8641,2050050,North America,US,Massachusetts,Boston,8,29,2018,89.3
4259,8642,2050051,North America,US,Massachusetts,Boston,8,30,2018,83.0
4260,8643,2050052,North America,US,Massachusetts,Boston,8,31,2018,70.5
4261,8644,2050053,North America,US,Massachusetts,Boston,9,1,2018,68.2
4262,8645,2050054,North America,US,Massachusetts,Boston,9,2,2018,71.9
4263,8646,2050055,North America,US,Massachusetts,Boston,9,3,2018,81.5
4264,8647,2050056,North America,US,Massachusetts,Boston,9,4,2018,82.8
4265,8648,2050057,North America,US,Massachusetts,Boston,9,5,2018,78.6
4266,8649,2050058,North America,US,Massachusetts,Boston,9,6,2018,81.3
4267,8650,2050059,North America,US,Massachusetts,Boston,9,7,2018,71.4
4268,8651,2050060,North America,US,Massachusetts,Boston,9,8,2018,67.3
4269,8652,2050061,North America,US,Massachusetts,Boston,9,9,2018,61.4
4270,8653,2050062,North America,US,Massachusetts,Boston,9,10,2018,63.8
4271,8654,2050063,North America,US,Massachusetts,Boston,9,11,2018,67.5
4272,8655,2050064,North America,US,Massachusetts,Boston,9,12,2018,68.5
4273,8656,2050065,North America,US,Massachusetts,Boston,9,13,2018,67.7
4274,8657,2050066,North America,US,Massachusetts,Boston,9,14,2018,68.7
4275,8658,2050067,North America,US,Massachusetts,Boston,9,15,2018,67.0
4276,8659,2050068,North America,US,Massachusetts,Boston,9,16,2018,71.1
4277,8660,2050069,North America,US,Massachusetts,Boston,9,17,2018,74.5
4278,8661,2050070,North America,US,Massachusetts,Boston,9,18,2018,72.8
4279,8662,2050071,North America,US,Massachusetts,Boston,9,19,2018,66.1
4280,8663,2050072,North America,US,Massachusetts,Boston,9,20,2018,62.8
4281,8664,2050073,North America,US,Massachusetts,Boston,9,21,2018,65.1
4282,8665,2050074,North America,US,Massachusetts,Boston,9,22,2018,69.5
4283,8666,2050075,North America,US,Massachusetts,Boston,9,23,2018,59.3
4284,8667,2050076,North America,US,Massachusetts,Boston,9,24,2018,57.2
4285,8668,2050077,North America,US,Massachusetts,Boston,9,25,2018,56.4
4286,8669,2050078,North America,US,Massachusetts,Boston,9,26,2018,74.4
4287,8670,2050079,North America,US,Massachusetts,Boston,9,27,2018,67.8
4288,8671,2050080,North America,US,Massachusetts,Boston,9,28,2018,60.3
4289,8672,2050081,North America,US,Massachusetts,Boston,9,29,2018,62.9
4290,8673,2050082,North America,US,Massachusetts,Boston,9,30,2018,62.4
4291,8674,2050083,North America,US,Massachusetts,Boston,10,1,2018,61.6
4292,8675,2050084,North America,US,Massachusetts,Boston,10,2,2018,58.4
4293,8676,2050085,North America,US,Massachusetts,Boston,10,3,2018,59.2
4294,8677,2050086,North America,US,Massachusetts,Boston,10,4,2018,64.6
4295,8678,2050087,North America,US,Massachusetts,Boston,10,5,2018,61.9
4296,8679,2050088,North America,US,Massachusetts,Boston,10,6,2018,56.3
4297,8680,2050089,North America,US,Massachusetts,Boston,10,7,2018,66.5
4298,8681,2050090,North America,US,Massachusetts,Boston,10,8,2018,60.3
4299,8682,2050091,North America,US,Massachusetts,Boston,10,9,2018,67.0
4300,8683,2050092,North America,US,Massachusetts,Boston,10,10,2018,75.2
4301,8684,2050093,North America,US,Massachusetts,Boston,10,11,2018,65.5
4302,8685,2050094,North America,US,Massachusetts,Boston,10,12,2018,58.9
4303,8686,2050095,North America,US,Massachusetts,Boston,10,13,2018,51.7
4304,8687,2050096,North America,US,Massachusetts,Boston,10,14,2018,51.2
4305,8688,2050097,North America,US,Massachusetts,Boston,10,15,2018,54.5
4306,8689,2050098,North America,US,Massachusetts,Boston,10,16,2018,57.3
4307,8690,2050099,North America,US,Massachusetts,Boston,10,17,2018,52.2
4308,8691,2050100,North America,US,Massachusetts,Boston,10,18,2018,44.9
4309,8692,2050101,North America,US,Massachusetts,Boston,10,19,2018,47.7
4310,8693,2050102,North America,US,Massachusetts,Boston,10,20,2018,59.1
4311,8694,2050103,North America,US,Massachusetts,Boston,10,21,2018,49.2
4312,8695,2050104,North America,US,Massachusetts,Boston,10,22,2018,43.1
4313,8696,2050105,North America,US,Massachusetts,Boston,10,23,2018,44.3
4314,8697,2050106,North America,US,Massachusetts,Boston,10,24,2018,46.4
4315,8698,2050107,North America,US,Massachusetts,Boston,10,25,2018,44.1
4316,8699,2050108,North America,US,Massachusetts,Boston,10,26,2018,40.4
4317,8700,2050109,North America,US,Massachusetts,Boston,10,27,2018,47.4
4318,8701,2050110,North America,US,Massachusetts,Boston,10,28,2018,48.5
4319,8702,2050111,North America,US,Massachusetts,Boston,10,29,2018,51.9
4320,8703,2050112,North America,US,Massachusetts,Boston,10,30,2018,46.9
4321,8704,2050113,North America,US,Massachusetts,Boston,10,31,2018,44.9
4322,8705,2050114,North America,US,Massachusetts,Boston,11,1,2018,57.9
4323,8706,2050115,North America,US,Massachusetts,Boston,11,2,2018,61.2
4324,8707,2050116,North America,US,Massachusetts,Boston,11,3,2018,59.5
4325,8708,2050117,North America,US,Massachusetts,Boston,11,4,2018,48.5
4326,8709,2050118,North America,US,Massachusetts,Boston,11,5,2018,48.5
4327,8710,2050119,North America,US,Massachusetts,Boston,11,6,2018,51.5
4328,8711,2050120,North America,US,Massachusetts,Boston,11,7,2018,58.6
4329,8712,2050121,North America,US,Massachusetts,Boston,11,8,2018,51.7
4330,8713,2050122,North America,US,Massachusetts,Boston,11,9,2018,46.2
4331,8714,2050123,North America,US,Massachusetts,Boston,11,10,2018,47.7
4332,8715,2050124,North America,US,Massachusetts,Boston,11,11,2018,39.7
4333,8716,2050125,North America,US,Massachusetts,Boston,11,12,2018,40.7
4334,8717,2050126,North America,US,Massachusetts,Boston,11,13,2018,48.2
4335,8718,2050127,North America,US,Massachusetts,Boston,11,14,2018,36.9
4336,8719,2050128,North America,US,Massachusetts,Boston,11,15,2018,27.8
4337,8720,2050129,North America,US,Massachusetts,Boston,11,16,2018,38.5
4338,8721,2050130,North America,US,Massachusetts,Boston,11,17,2018,42.3
4339,8722,2050131,North America,US,Massachusetts,Boston,11,18,2018,40.5
4340,8723,2050132,North America,US,Massachusetts,Boston,11,19,2018,39.6
4341,8724,2050133,North America,US,Massachusetts,Boston,11,20,2018,39.1
4342,8725,2050134,North America,US,Massachusetts,Boston,11,21,2018,36.9
4343,8726,2050135,North America,US,Massachusetts,Boston,11,22,2018,21.2
4344,8727,2050136,North America,US,Massachusetts,Boston,11,23,2018,21.3
4345,8728,2050137,North America,US,Massachusetts,Boston,11,24,2018,35.2
4346,8729,2050138,North America,US,Massachusetts,Boston,11,25,2018,45.0
4347,8730,2050139,North America,US,Massachusetts,Boston,11,26,2018,44.6
4348,8731,2050140,North America,US,Massachusetts,Boston,11,27,2018,44.7
4349,8732,2050141,North America,US,Massachusetts,Boston,11,28,2018,40.1
4350,8733,2050142,North America,US,Massachusetts,Boston,11,29,2018,41.6
4351,8734,2050143,North America,US,Massachusetts,Boston,11,30,2018,38.5
4352,8735,2050144,North America,US,Massachusetts,Boston,12,1,2018,38.7
4353,8736,2050145,North America,US,Massachusetts,Boston,12,2,2018,44.3
4354,8737,2050146,North America,US,Massachusetts,Boston,12,3,2018,50.3
4355,8738,2050147,North America,US,Massachusetts,Boston,12,4,2018,39.6
4356,8739,2050148,North America,US,Massachusetts,Boston,12,5,2018,29.5
4357,8740,2050149,North America,US,Massachusetts,Boston,12,6,2018,35.2
4358,8741,2050150,North America,US,Massachusetts,Boston,12,7,2018,36.7
4359,8742,2050151,North America,US,Massachusetts,Boston,12,8,2018,26.2
4360,8743,2050152,North America,US,Massachusetts,Boston,12,9,2018,29.0
4361,8744,2050153,North America,US,Massachusetts,Boston,12,10,2018,33.1
4362,8745,2050154,North America,US,Massachusetts,Boston,12,11,2018,29.6
4363,8746,2050155,North America,US,Massachusetts,Boston,12,12,2018,33.7
4364,8747,2050156,North America,US,Massachusetts,Boston,12,13,2018,27.3
4365,8748,2050157,North America,US,Massachusetts,Boston,12,14,2018,36.5
4366,8749,2050158,North America,US,Massachusetts,Boston,12,15,2018,48.4
4367,8750,2050159,North America,US,Massachusetts,Boston,12,16,2018,43.5
4368,8751,2050160,North America,US,Massachusetts,Boston,12,17,2018,39.9
4369,8752,2050161,North America,US,Massachusetts,Boston,12,18,2018,32.6
4370,8753,2050162,North America,US,Massachusetts,Boston,12,19,2018,30.6
4371,8754,2050163,North America,US,Massachusetts,Boston,12,20,2018,39.4
4372,8755,2050164,North America,US,Massachusetts,Boston,12,21,2018,51.6
4373,8756,2050165,North America,US,Massachusetts,Boston,12,22,2018,51.8
4374,8757,2050166,North America,US,Massachusetts,Boston,12,23,2018,37.5
4375,8758,2050167,North America,US,Massachusetts,Boston,12,24,2018,35.2
4376,8759,2050168,North America,US,Massachusetts,Boston,12,25,2018,35.8
4377,8760,2050169,North America,US,Massachusetts,Boston,12,26,2018,31.8
4378,8761,2050170,North America,US,Massachusetts,Boston,12,27,2018,34.2
4379,8762,2050171,North America,US,Massachusetts,Boston,12,28,2018,40.8
4380,8763,2050172,North America,US,Massachusetts,Boston,12,29,2018,49.0
4381,8764,2050173,North America,US,Massachusetts,Boston,12,30,2018,32.0
4382,8765,2050174,North America,US,Massachusetts,Boston,12,31,2018,36.5
4383,8766,2050175,North America,US,Massachusetts,Boston,1,1,2019,47.2
4384,8767,2050176,North America,US,Massachusetts,Boston,1,2,2019,33.4
4385,8768,2050177,North America,US,Massachusetts,Boston,1,3,2019,37.6
4386,8769,2050178,North America,US,Massachusetts,Boston,1,4,2019,40.3
4387,8770,2050179,North America,US,Massachusetts,Boston,1,5,2019,41.0
4388,8771,2050180,North America,US,Massachusetts,Boston,1,6,2019,39.5
4389,8772,2050181,North America,US,Massachusetts,Boston,1,7,2019,26.0
4390,8773,2050182,North America,US,Massachusetts,Boston,1,8,2019,34.1
4391,8774,2050183,North America,US,Massachusetts,Boston,1,9,2019,40.0
4392,8775,2050184,North America,US,Massachusetts,Boston,1,10,2019,35.8
4393,8776,2050185,North America,US,Massachusetts,Boston,1,11,2019,26.8
4394,8777,2050186,North America,US,Massachusetts,Boston,1,12,2019,20.4
4395,8778,2050187,North America,US,Massachusetts,Boston,1,13,2019,21.8
4396,8779,2050188,North America,US,Massachusetts,Boston,1,14,2019,26.5
4397,8780,2050189,North America,US,Massachusetts,Boston,1,15,2019,30.0
4398,8781,2050190,North America,US,Massachusetts,Boston,1,16,2019,29.3
4399,8782,2050191,North America,US,Massachusetts,Boston,1,17,2019,27.2
4400,8783,2050192,North America,US,Massachusetts,Boston,1,18,2019,32.4
4401,8784,2050193,North America,US,Massachusetts,Boston,1,19,2019,32.8
4402,8785,2050194,North America,US,Massachusetts,Boston,1,20,2019,29.7
4403,8786,2050195,North America,US,Massachusetts,Boston,1,21,2019,9.3
4404,8787,2050196,North America,US,Massachusetts,Boston,1,22,2019,14.3
4405,8788,2050197,North America,US,Massachusetts,Boston,1,23,2019,30.2
4406,8789,2050198,North America,US,Massachusetts,Boston,1,24,2019,51.9
4407,8790,2050199,North America,US,Massachusetts,Boston,1,25,2019,39.1
4408,8791,2050200,North America,US,Massachusetts,Boston,1,26,2019,30.3
4409,8792,2050201,North America,US,Massachusetts,Boston,1,27,2019,35.1
4410,8793,2050202,North America,US,Massachusetts,Boston,1,28,2019,33.9
4411,8794,2050203,North America,US,Massachusetts,Boston,1,29,2019,27.7
4412,8795,2050204,North America,US,Massachusetts,Boston,1,30,2019,33.2
4413,8796,2050205,North America,US,Massachusetts,Boston,1,31,2019,15.6
4414,8797,2050206,North America,US,Massachusetts,Boston,2,1,2019,16.0
4415,8798,2050207,North America,US,Massachusetts,Boston,2,2,2019,22.1
4416,8799,2050208,North America,US,Massachusetts,Boston,2,3,2019,33.8
4417,8800,2050209,North America,US,Massachusetts,Boston,2,4,2019,44.8
4418,8801,2050210,North America,US,Massachusetts,Boston,2,5,2019,51.2
4419,8802,2050211,North America,US,Massachusetts,Boston,2,6,2019,39.6
4420,8803,2050212,North America,US,Massachusetts,Boston,2,7,2019,37.9
4421,8804,2050213,North America,US,Massachusetts,Boston,2,8,2019,42.9
4422,8805,2050214,North America,US,Massachusetts,Boston,2,9,2019,31.3
4423,8806,2050215,North America,US,Massachusetts,Boston,2,10,2019,29.8
4424,8807,2050216,North America,US,Massachusetts,Boston,2,11,2019,32.0
4425,8808,2050217,North America,US,Massachusetts,Boston,2,12,2019,26.6
4426,8809,2050218,North America,US,Massachusetts,Boston,2,13,2019,38.0
4427,8810,2050219,North America,US,Massachusetts,Boston,2,14,2019,35.3
4428,8811,2050220,North America,US,Massachusetts,Boston,2,15,2019,39.9
4429,8812,2050221,North America,US,Massachusetts,Boston,2,16,2019,43.2
4430,8813,2050222,North America,US,Massachusetts,Boston,2,17,2019,30.3
4431,8814,2050223,North America,US,Massachusetts,Boston,2,18,2019,30.2
4432,8815,2050224,North America,US,Massachusetts,Boston,2,19,2019,24.7
4433,8816,2050225,North America,US,Massachusetts,Boston,2,20,2019,25.6
4434,8817,2050226,North America,US,Massachusetts,Boston,2,21,2019,34.4
4435,8818,2050227,North America,US,Massachusetts,Boston,2,22,2019,41.6
4436,8819,2050228,North America,US,Massachusetts,Boston,2,23,2019,35.3
4437,8820,2050229,North America,US,Massachusetts,Boston,2,24,2019,38.6
4438,8821,2050230,North America,US,Massachusetts,Boston,2,25,2019,39.4
4439,8822,2050231,North America,US,Massachusetts,Boston,2,26,2019,28.3
4440,8823,2050232,North America,US,Massachusetts,Boston,2,27,2019,20.0
4441,8824,2050233,North America,US,Massachusetts,Boston,2,28,2019,23.9
4442,8825,2050234,North America,US,Massachusetts,Boston,3,1,2019,29.4
4443,8826,2050235,North America,US,Massachusetts,Boston,3,2,2019,33.1
4444,8827,2050236,North America,US,Massachusetts,Boston,3,3,2019,35.3
4445,8828,2050237,North America,US,Massachusetts,Boston,3,4,2019,35.7
4446,8829,2050238,North America,US,Massachusetts,Boston,3,5,2019,26.2
4447,8830,2050239,North America,US,Massachusetts,Boston,3,6,2019,23.5
4448,8831,2050240,North America,US,Massachusetts,Boston,3,7,2019,21.2
4449,8832,2050241,North America,US,Massachusetts,Boston,3,8,2019,26.8
4450,8833,2050242,North America,US,Massachusetts,Boston,3,9,2019,33.7
4451,8834,2050243,North America,US,Massachusetts,Boston,3,10,2019,35.1
4452,8835,2050244,North America,US,Massachusetts,Boston,3,11,2019,42.6
4453,8836,2050245,North America,US,Massachusetts,Boston,3,12,2019,39.8
4454,8837,2050246,North America,US,Massachusetts,Boston,3,13,2019,35.7
4455,8838,2050247,North America,US,Massachusetts,Boston,3,14,2019,41.4
4456,8839,2050248,North America,US,Massachusetts,Boston,3,15,2019,51.6
4457,8840,2050249,North America,US,Massachusetts,Boston,3,16,2019,50.1
